NoseX,NoseY,NoseC,NeckX,NeckY,NeckC,RShoulderX,RShoulderY,RShoulderC,RElbowX,RElbowY,RElbowC,RWristX,RWristY,RWristC,LShoulderX,LShoulderY,LShoulderC,LElbowX,LElbowY,LElbowC,LWristX,LWristY,LWristC,MidHipX,MidHipY,MidHipC,RHipX,RHipY,RHipC,RKneeX,RKneeY,RKneeC,RAnkleX,RAnkleY,RAnkleC,LHipX,LHipY,LHipC,LKneeX,LKneeY,LKneeC,LAnkleX,LAnkleY,LAnkleC,REyeX,REyeY,REyeC,LEyeX,LEyeY,LEyeC,REarX,REarY,REarC,LEarX,LEarY,LEarC,LBigToeX,LBigToeY,LBigToeC,LSmallToeX,LSmallToeY,LSmallToeC,LHeelX,LHeelY,LHeelC,RBigToeX,RBigToeY,RBigToeC,RSmallToeX,RSmallToeY,RSmallToeC,RHeelX,RHeelY,RHeelC,Label
0.517595,0.273515,0.942872,0.547287,0.306948,0.893265,0.480662,0.31257,0.809584,0.466019,0.407102,0.822499,0.454809,0.487856,0.890717,0.628385,0.301542,0.856638,0.668911,0.409815,0.863055,0.683644,0.485136,0.827618,0.56938,0.501761,0.74141,0.517648,0.504593,0.747651,0.521429,0.654793,0.747164,0.539824,0.794044,0.805555,0.613526,0.498977,0.712426,0.628351,0.638155,0.765483,0.661618,0.780141,0.740085,0.495485,0.256936,0.885407,0.536044,0.254044,0.90138,0.473403,0.25679,0.263327,0.572988,0.234654,0.860892,0.60237,0.810729,0.574302,0.631933,0.810845,0.548483,0.683722,0.791337,0.506905,0.517623,0.827407,0.787703,0.495573,0.816327,0.804951,0.547298,0.810747,0.741184,2
0.457173,0.310389,0.848819,0.645472,0.366234,0.765759,0.653786,0.329976,0.674707,0.553392,0.382898,0.826935,0.448674,0.405253,0.860212,0.633048,0.396846,0.708861,0.720878,0.533599,0.847629,0.750067,0.678488,0.83859,0.624571,0.578212,0.591395,0.595295,0.550282,0.543124,0.390261,0.527933,0.845698,0.52842,0.664682,0.453568,0.653889,0.608843,0.540384,0.436278,0.762305,0.785194,0.741731,0.675826,0.467351,0,0,0,0.461484,0.296388,0.840717,0,0,0,0.528437,0.276941,0.775141,0.775242,0.748318,0.538325,0.783668,0.742781,0.543811,0.78349,0.650677,0.309977,0,0,0,0,0,0,0.582737,0.678555,0.123664,2
0.705738,0.219361,0.849371,0.732956,0.292861,0.889954,0.676743,0.295529,0.810183,0.654984,0.423626,0.682493,0.644122,0.526998,0.598918,0.79083,0.290091,0.763964,0.819884,0.442557,0.649125,0.836165,0.578696,0.799771,0.718326,0.532527,0.694293,0.674972,0.529719,0.639196,0.573532,0.606011,0.783453,0.555318,0.88378,0.693233,0.760058,0.540673,0.602158,0.790866,0.614181,0.757557,0.7456,0.900004,0.671809,0.703887,0.205588,0.93403,0.720191,0.205623,0.923061,0,0,0,0.752788,0.21664,0.798747,0.774582,0.967968,0.580075,0.783588,0.95185,0.623086,0.725623,0.921834,0.490187,0.493751,0.943648,0.676377,0.491949,0.932731,0.582655,0.569826,0.905601,0.615727,2
0.494127,0.136943,0.934085,0.550324,0.207961,0.859302,0.441919,0.210609,0.709392,0.430787,0.338582,0.163312,0,0,0,0.651177,0.207945,0.78523,0.725831,0.31405,0.904448,0.662353,0.382382,0.844735,0.524056,0.442213,0.682543,0.460557,0.434055,0.62298,0.408408,0.619384,0.677912,0.367191,0.799238,0.756425,0.587756,0.444972,0.652681,0.606315,0.638435,0.795686,0.677407,0.818333,0.77622,0.464503,0.12078,0.94468,0.516668,0.112548,0.890476,0.442,0.139828,0.23916,0.572712,0.107047,0.836878,0.692301,0.875392,0.769415,0.72225,0.864545,0.764067,0.681079,0.83719,0.530407,0.277571,0.834592,0.68381,0.27751,0.820919,0.687414,0.378506,0.823662,0.707543,2
0.477725,0.189005,0.909574,0.514666,0.298221,0.854691,0.357353,0.30908,0.815506,0.315541,0.431923,0.769797,0.299813,0.527299,0.813561,0.676785,0.292798,0.819378,0.770841,0.410066,0.758425,0.818122,0.508262,0.897072,0.551145,0.554578,0.646313,0.441481,0.554629,0.645327,0.478026,0.710215,0.724721,0.498941,0.843846,0.8248,0.645659,0.549147,0.656985,0.661151,0.707351,0.706142,0.687582,0.841158,0.887505,0.435897,0.169997,0.923625,0.51998,0.167199,0.93842,0.394302,0.197196,0.621152,0.608826,0.186339,0.948956,0.687305,0.89297,0.803661,0.729311,0.884868,0.791758,0.687312,0.852022,0.721108,0.451758,0.895675,0.665936,0.425641,0.884786,0.730012,0.525122,0.854819,0.794616,2
0.220749,0.37711,0.91159,0.15743,0.499705,0.481062,0.182423,0.510702,0.560063,0.13082,0.701274,0.612883,0.0990428,0.875605,0.514999,0.122458,0.472537,0.22742,0.0791115,0.61415,0.0805019,0,0,0,0.289103,0.758538,0.254718,0.305778,0.788419,0.315974,0.410826,0.578647,0.778858,0.459085,0.840242,0.693249,0.282436,0.714945,0.202911,0.380872,0.532352,0.864954,0.422475,0.812994,0.551508,0.200766,0.358194,0.870997,0.219088,0.349957,0.730805,0.157436,0.396191,0.836249,0,0,0,0.485754,0.758503,0.289034,0.480771,0.755751,0.220662,0.415765,0.837399,0.531152,0.504154,0.815674,0.332491,0.497423,0.834734,0.390239,0.452437,0.864807,0.56678,2
0,0,0,0.197062,0.270988,0.895782,0.249365,0.271037,0.831215,0.286275,0.398976,0.824169,0.301615,0.505356,0.825145,0.140423,0.27104,0.803452,0.0619626,0.361017,0.904942,0.129425,0.445326,0.884965,0.203626,0.52164,0.600523,0.240647,0.516279,0.589948,0.288672,0.706898,0.803311,0.303849,0.905915,0.736629,0.166672,0.524371,0.590791,0.186269,0.717871,0.739051,0.221086,0.919472,0.736412,0,0,0,0,0,0,0.229732,0.1837,0.7291,0.166594,0.186482,0.639678,0.234169,0.916708,0.257728,0.216627,0.924819,0.315692,0.225416,0.941226,0.646103,0.362647,0.908522,0.615274,0.356074,0.919484,0.611771,0.290767,0.930333,0.672852,2
0.597228,0.273458,0.940393,0.593048,0.330714,0.836796,0.542022,0.317139,0.818639,0.499279,0.401623,0.875102,0.517616,0.502422,0.837566,0.64011,0.336303,0.84605,0.63396,0.426049,0.843495,0.627752,0.513437,0.920604,0.576708,0.469785,0.753624,0.546085,0.469675,0.748303,0.53798,0.605979,0.710583,0.51351,0.739467,0.82126,0.60126,0.472502,0.727317,0.61565,0.562393,0.7729,0.597309,0.644127,0.85848,0.593047,0.248931,0.897636,0.617629,0.25994,0.840807,0.574687,0.23264,0.656623,0.644148,0.270865,0.924593,0.642147,0.66316,0.886905,0.640103,0.654951,0.77649,0.582911,0.649605,0.615876,0.533899,0.777646,0.768272,0.517514,0.777568,0.819464,0.50526,0.750277,0.724697,2
0.401688,0.173216,0.863536,0.457369,0.270466,0.851797,0.353005,0.276052,0.720581,0.283163,0.359521,0.800169,0.34604,0.242685,0.818954,0.551501,0.259396,0.785455,0.624521,0.370658,0.812082,0.652553,0.487451,0.84193,0.488679,0.534738,0.686361,0.429466,0.543013,0.659237,0.457281,0.720922,0.847327,0.523603,0.860141,0.790115,0.551471,0.526358,0.653333,0.617668,0.701674,0.821513,0.704865,0.87397,0.767426,0.377284,0.164834,0.962232,0.425989,0.159312,0.872879,0.352869,0.187053,0.767829,0.460924,0.173163,0.849026,0.652466,0.899062,0.65094,0.680382,0.901826,0.612842,0.725749,0.890689,0.656195,0.433107,0.898953,0.576734,0.440007,0.887924,0.514819,0.548045,0.876821,0.748835,2
0.701622,0.35515,0.909879,0.686024,0.404694,0.927422,0.659928,0.393654,0.875527,0.621654,0.454011,0.882759,0.604252,0.525343,0.893658,0.712097,0.415551,0.843574,0.727696,0.478744,0.849252,0.698134,0.52258,0.839467,0.661578,0.54725,0.861134,0.64592,0.539176,0.839721,0.656464,0.648725,0.921134,0.64598,0.777728,0.939143,0.675639,0.555449,0.847671,0.673848,0.667972,0.936518,0.661725,0.780437,0.887874,0.694693,0.341498,0.910639,0.705119,0.344194,0.912986,0.684278,0.346932,0.847611,0.713795,0.357947,0.542189,0.675549,0.80254,0.661355,0.680761,0.799807,0.73094,0.659893,0.794269,0.646382,0.651222,0.802458,0.763877,0.642501,0.802392,0.747207,0.644234,0.788716,0.694804,2
0.573886,0.251919,0.862157,0.512522,0.393601,0.816943,0.452915,0.401764,0.700188,0.395094,0.53533,0.798068,0.468757,0.706899,0.596739,0.579083,0.385443,0.719144,0.626417,0.521659,0.761055,0.551087,0.706916,0.765492,0.526579,0.676991,0.479108,0.48803,0.671519,0.442148,0.419659,0.557111,0.51998,0.484445,0.837781,0.690837,0.566806,0.671539,0.396257,0.624717,0.597848,0.748684,0.551052,0.835029,0.723434,0.554639,0.23022,0.887155,0.570424,0.230228,0.526624,0.50903,0.254612,0.868179,0,0,0,0.526595,0.903194,0.670901,0.551073,0.900408,0.654852,0.537068,0.837754,0.434468,0.491515,0.905743,0.66495,0.475724,0.900447,0.679435,0.49857,0.840468,0.482672,2
0.425239,0.208187,0.919227,0.447511,0.310594,0.804984,0.35891,0.316093,0.793586,0.355262,0.410233,0.487902,0.362646,0.495936,0.28986,0.536062,0.30779,0.762331,0.62464,0.385252,0.882155,0.576557,0.476466,0.910632,0.436446,0.526299,0.70409,0.392059,0.523565,0.677446,0.399524,0.664665,0.807981,0.425547,0.767072,0.832607,0.488155,0.526332,0.721195,0.491864,0.670187,0.787535,0.517626,0.805605,0.811543,0.388492,0.191745,0.868785,0.451091,0.186116,0.894847,0.35159,0.227597,0.784139,0.488229,0.194468,0.80364,0.458603,0.849911,0.776121,0.488065,0.849955,0.731486,0.539837,0.813982,0.725019,0.340475,0.794674,0.698548,0.340579,0.786313,0.697536,0.451134,0.783502,0.742491,2
0.508352,0.121488,0.095938,0.545078,0.129657,0.833057,0.569678,0.121488,0.865358,0.583423,0.203179,0.0755737,0,0,0,0.519046,0.140587,0.8377,0.509902,0.227656,0.858031,0.519007,0.279477,0.839664,0.572691,0.27128,0.743465,0.592648,0.268579,0.710946,0.586472,0.399434,0.815885,0.606453,0.51665,0.831541,0.557345,0.271392,0.737931,0.529779,0.385752,0.765712,0.519034,0.519324,0.749484,0,0,0,0.508279,0.107859,0.0882226,0.542014,0.0778636,0.104925,0.511359,0.0995685,0.705662,0.497594,0.532924,0.388817,0.497583,0.535659,0.544595,0.522088,0.546555,0.658174,0.577297,0.538404,0.758648,0.581902,0.535608,0.7391,0.615627,0.532971,0.777958,2
0.394565,0.338299,0.810869,0.315075,0.382859,0.852015,0.281472,0.388428,0.867502,0.218813,0.47781,0.921425,0.319,0.561397,0.871934,0.35249,0.371803,0.818656,0.41124,0.343955,0.851635,0.43211,0.302144,0.793699,0.335942,0.597724,0.705696,0.30235,0.600466,0.659403,0.273048,0.751207,0.72059,0.248064,0.904457,0.849528,0.373577,0.597719,0.687705,0.461394,0.712134,0.812215,0.428059,0.862721,0.779539,0.386346,0.324316,0.904558,0,0,0,0.344228,0.321449,0.770563,0,0,0,0.532524,0.884986,0.737882,0.528306,0.879342,0.688646,0.402875,0.882251,0.763206,0.348414,0.924161,0.686832,0.314964,0.929754,0.647154,0.223004,0.921232,0.752845,2
0.545934,0.450468,0.909382,0.593662,0.475241,0.801768,0.559082,0.475136,0.753251,0.532638,0.57153,0.855944,0.508045,0.667902,0.870401,0.631536,0.483361,0.661667,0.615103,0.612864,0.686417,0.593642,0.701095,0.782685,0.638171,0.593636,0.645595,0.611771,0.593576,0.586762,0.550804,0.560418,0.720324,0.585343,0.626713,0.821947,0.66617,0.593555,0.641422,0.692457,0.684475,0.78648,0.743554,0.684462,0.577571,0.536011,0.42825,0.867962,0.560799,0.431007,0.883677,0,0,0,0.603509,0.417333,0.699078,0.76658,0.698294,0.461177,0.769858,0.689941,0.551954,0.751748,0.670673,0.269317,0,0,0,0,0,0,0.587065,0.626719,0.446601,2
0.510194,0.274706,0.902372,0.432862,0.324455,0.847547,0.351542,0.34367,0.800589,0.307125,0.435169,0.856212,0.399571,0.482085,0.856873,0.524968,0.313307,0.815758,0.565684,0.388175,0.832144,0.598882,0.451535,0.830946,0.458792,0.526383,0.648488,0.403281,0.53735,0.688523,0.421678,0.645267,0.716765,0.425312,0.739349,0.842932,0.5178,0.520867,0.610462,0.547162,0.642532,0.163111,0.517734,0.739413,0.182738,0.484382,0.25804,0.901864,0.517709,0.255237,0.873278,0.399719,0.246976,0.897999,0,0,0,0,0,0,0,0,0,0.5029,0.755953,0.148287,0.447499,0.786327,0.741656,0.418021,0.783589,0.741174,0.425238,0.74488,0.680508,2
0.525026,0.360332,0.880777,0.543539,0.410292,0.948476,0.484597,0.407341,0.939564,0.458676,0.476641,0.891182,0.458453,0.542921,0.96312,0.602525,0.423944,0.884524,0.602494,0.498671,0.908177,0.576565,0.565155,0.925799,0.517538,0.562363,0.861333,0.484561,0.562224,0.856595,0.488027,0.656409,0.860769,0.488298,0.753166,0.81684,0.547149,0.565077,0.853963,0.521485,0.661916,0.804127,0.521324,0.767062,0.821581,0.517816,0.34394,0.933936,0.543531,0.346624,0.946351,0,0,0,0.573063,0.360318,0.941525,0.466082,0.78076,0.771455,0.488048,0.783633,0.766342,0.543412,0.78624,0.778356,0.451162,0.764228,0.786472,0.451236,0.761366,0.715897,0.499273,0.761535,0.399306,2
0.484359,0.371484,0.646531,0.388517,0.376925,0.692909,0.314639,0.388077,0.765211,0.24822,0.468289,0.844794,0.307345,0.548435,0.880387,0.458642,0.365847,0.3569,0.458536,0.368672,0.240537,0.502908,0.404579,0.711442,0.39211,0.548461,0.670816,0.340552,0.559536,0.665978,0.336682,0.670104,0.635239,0.277681,0.742099,0.839605,0.429185,0.542873,0.659013,0.425487,0.628673,0.673721,0.403412,0.694929,0.778052,0.458697,0.363003,0.641835,0.484336,0.354866,0.0817191,0.392185,0.324486,0.779415,0,0,0,0.484435,0.70339,0.718172,0.484441,0.695188,0.715119,0.388444,0.697871,0.553055,0.318479,0.786397,0.547069,0.292602,0.786362,0.522291,0.251986,0.744872,0.674942,2
0.576919,0.164077,0.916367,0.577147,0.236057,0.902699,0.488303,0.233424,0.873388,0.459092,0.343857,0.846251,0.455011,0.415901,0.765078,0.67661,0.23881,0.801335,0.695286,0.349493,0.783433,0.691222,0.451799,0.740304,0.56589,0.424137,0.66744,0.51405,0.413113,0.693356,0.477399,0.565158,0.839114,0.480945,0.697923,0.760382,0.617538,0.429732,0.653367,0.588079,0.567966,0.790374,0.573165,0.697913,0.807976,0.551302,0.14486,0.884194,0.602757,0.144839,0.924594,0.521713,0.161345,0.760526,0.636015,0.161384,0.841075,0.543658,0.720017,0.330119,0.565934,0.720177,0.362289,0.569607,0.711826,0.533473,0.407267,0.758738,0.616806,0.399888,0.742285,0.578337,0.49214,0.71455,0.721058,2
0.549602,0.234813,0.966024,0.591389,0.29887,0.908154,0.487037,0.307272,0.837042,0.453538,0.410275,0.859181,0.424201,0.493668,0.832357,0.696062,0.28224,0.804844,0.783821,0.36572,0.859484,0.783806,0.432547,0.885762,0.616543,0.499256,0.778762,0.55366,0.502149,0.746929,0.583239,0.666324,0.785126,0.608163,0.838996,0.735205,0.683289,0.488207,0.707717,0.687736,0.655072,0.766199,0.716846,0.824992,0.714028,0.524666,0.223742,0.862916,0.566358,0.218177,0.834273,0,0,0,0.620571,0.212674,0.924046,0.671001,0.855544,0.591009,0.716996,0.858342,0.613202,0.729547,0.847293,0.445345,0.587205,0.872344,0.643289,0.562204,0.864023,0.660495,0.620869,0.858423,0.606589,2
0.480726,0.435117,0.108775,0.502901,0.332737,0.406138,0.288832,0.296709,0.420571,0.159793,0.357613,0.632601,0.0858598,0.484847,0.764833,0.705839,0.382504,0.330866,0.768581,0.540156,0.495959,0.816473,0.725488,0.753504,0.506531,0.457199,0.211518,0.395851,0.459954,0.161538,0.370044,0.576118,0.257973,0.366417,0.742096,0.653301,0.606232,0.462739,0.216737,0.650481,0.567828,0.30421,0.661426,0.753121,0.676991,0.458603,0.412981,0.119914,0,0,0,0.410657,0.382513,0.0553856,0.569264,0.379724,0.0780524,0.67262,0.822272,0.555128,0.713163,0.813981,0.602974,0.639504,0.764308,0.405016,0.31464,0.811203,0.589352,0.296273,0.805621,0.594877,0.395766,0.77526,0.340361,2
0.447459,0.363118,0.912338,0.469646,0.429627,0.897432,0.395932,0.435172,0.86625,0.373844,0.523634,0.826282,0.366506,0.606551,0.958818,0.547013,0.423923,0.861956,0.587836,0.509763,0.815666,0.602344,0.590023,0.892431,0.4844,0.617581,0.774836,0.429129,0.617596,0.770323,0.403306,0.75589,0.775474,0.377427,0.874899,0.696866,0.536099,0.614902,0.725789,0.521298,0.753151,0.813087,0.513853,0.852696,0.89285,0.429011,0.354849,0.921683,0.455076,0.346517,0.937523,0.421645,0.36324,0.250325,0.488162,0.346648,0.914171,0.513802,0.888633,0.815179,0.536103,0.880405,0.816756,0.502832,0.855602,0.658172,0.366253,0.910805,0.418469,0.347867,0.89982,0.406553,0.388493,0.888697,0.553059,2
0.294904,0.325371,0.823895,0.282638,0.398869,0.78576,0.201022,0.407041,0.729999,0.170317,0.532188,0.788575,0.20505,0.622144,0.859108,0.362245,0.382624,0.744328,0.415216,0.510431,0.350558,0.437709,0.600428,0.210179,0.296934,0.597642,0.597179,0.26019,0.603152,0.507614,0.209178,0.485981,0.794948,0.30713,0.750161,0.692831,0.333678,0.589457,0.528251,0.417261,0.469797,0.818309,0.366288,0.731151,0.756465,0.270352,0.295443,0.929328,0.315262,0.292731,0.866009,0.235706,0.295454,0.900749,0.345925,0.284516,0.796556,0.366297,0.810061,0.333886,0.382682,0.801843,0.407345,0.350047,0.744657,0.595144,0.317362,0.818272,0.505256,0.301004,0.81548,0.553886,0.321386,0.752932,0.661833,2
0.393881,0.348274,0.928871,0.399339,0.415494,0.920108,0.279059,0.40146,0.815106,0.226519,0.505288,0.885478,0.184422,0.614553,0.883286,0.51978,0.434981,0.805754,0.629819,0.550016,0.791377,0.729441,0.681779,0.813836,0.435798,0.530405,0.762081,0.357361,0.541589,0.757552,0.305056,0.681756,0.831898,0.441321,0.83851,0.856685,0.504141,0.524887,0.736664,0.430844,0.61445,0.896228,0.566858,0.802188,0.781367,0.352383,0.328738,0.896394,0.430724,0.331385,0.844474,0.310436,0.345384,0.897169,0.482951,0.345384,0.923649,0.493525,0.841525,0.653136,0.530302,0.841403,0.598182,0.603695,0.818913,0.772613,0.383607,0.866624,0.700567,0.37836,0.861113,0.706737,0.477702,0.841447,0.7415,2
0.781121,0.276091,0.764296,0.778334,0.316981,0.92071,0.750927,0.316913,0.887951,0.734507,0.360571,0.749786,0.731665,0.401218,0.372757,0.81118,0.319535,0.851635,0.824909,0.360394,0.816235,0.800156,0.360452,0.771604,0.778361,0.412205,0.841998,0.75911,0.412196,0.822585,0.761836,0.48837,0.861542,0.761855,0.559321,0.788003,0.800147,0.412222,0.843478,0.802867,0.48838,0.896227,0.808431,0.562156,0.776917,0.778247,0.273209,0.848552,0.79194,0.273222,0.775433,0.767303,0.27598,0.694998,0.797437,0.276012,0.408027,0.805666,0.578407,0.672318,0.819344,0.578323,0.736311,0.80562,0.57571,0.661921,0.767374,0.581147,0.701799,0.753658,0.578459,0.76208,0.767319,0.572939,0.640908,2
0.531597,0.0830835,0.873971,0.519346,0.219121,0.726986,0.449959,0.186617,0.733365,0.394864,0.306272,0.535868,0.366367,0.249056,0.705499,0.594824,0.249074,0.713047,0.564211,0.426067,0.799829,0.511216,0.575974,0.801984,0.47654,0.526829,0.518801,0.429604,0.513266,0.491016,0.405118,0.712027,0.577723,0.386727,0.883489,0.70306,0.521429,0.532339,0.493799,0.507111,0.73377,0.567314,0.496987,0.864558,0.753341,0.515213,0.0559343,0.91481,0.556076,0.0613146,0.797163,0.492801,0.0776341,0.683684,0.580701,0.0802916,0.74531,0.498912,0.9652,0.571052,0.515259,0.951649,0.538655,0.482706,0.878054,0.528064,0.382634,0.965243,0.51504,0.366353,0.954344,0.506038,0.386756,0.894419,0.352252,2
0.597511,0.156112,0.888556,0.46959,0.210681,0.720071,0.488623,0.221564,0.783199,0.382208,0.363189,0.848259,0.409542,0.504941,0.712297,0.453162,0.205194,0.559999,0.327836,0.336044,0.426006,0.31964,0.455888,0.53232,0.409552,0.526666,0.491375,0.404056,0.529369,0.624099,0.423016,0.706466,0.693452,0.403967,0.916363,0.787534,0.423194,0.526709,0.328204,0.401315,0.687414,0.729712,0.322353,0.859004,0.776356,0.581197,0.131556,0.860171,0.600284,0.137103,0.302995,0.532038,0.120809,0.921607,0,0,0,0.379513,0.861822,0.597959,0.374105,0.859047,0.603422,0.30596,0.86728,0.700147,0.488473,0.949058,0.754691,0.466808,0.954522,0.677864,0.382386,0.927327,0.830634,2
0,0,0,0.397511,0.518691,0.911599,0.422896,0.526788,0.832855,0.428401,0.581359,0.823496,0.428331,0.624895,0.664228,0.370379,0.513398,0.915331,0.363074,0.578559,0.831708,0.368583,0.622227,0.841037,0.397529,0.638591,0.855898,0.412082,0.641145,0.84063,0.413891,0.722945,0.846249,0.4229,0.796593,0.854151,0.382988,0.641139,0.848724,0.381136,0.717545,0.811021,0.370331,0.796515,0.900272,0,0,0,0,0,0,0.410186,0.472482,0.778813,0.384876,0.469816,0.821883,0.375807,0.796582,0.510697,0.36856,0.796519,0.557404,0.368609,0.810092,0.805834,0.439158,0.796439,0.586428,0.440935,0.799271,0.714486,0.421052,0.810181,0.751229,2
0.480667,0.249694,0.87465,0.52129,0.321733,0.880008,0.432884,0.307844,0.803877,0.407042,0.390791,0.815327,0.370053,0.476682,0.885755,0.609934,0.34098,0.820017,0.639466,0.429546,0.815917,0.665274,0.512539,0.80016,0.480613,0.515247,0.741776,0.42537,0.504218,0.75593,0.347987,0.634234,0.764964,0.311215,0.739267,0.799052,0.525079,0.52083,0.729149,0.502884,0.653494,0.842199,0.480779,0.764214,0.84323,0.462443,0.230229,0.848646,0.502899,0.230398,0.887757,0,0,0,0.572833,0.233197,0.79605,0.447564,0.808586,0.842815,0.480681,0.808554,0.880505,0.473404,0.775279,0.657613,0.31089,0.786433,0.812496,0.281533,0.783453,0.789744,0.322122,0.742216,0.608489,2
0.520117,0.333193,0.884124,0.482172,0.360882,0.905964,0.386242,0.358102,0.838816,0.348351,0.452235,0.905086,0.31479,0.546423,0.885254,0.557715,0.363557,0.897042,0.582706,0.45783,0.915903,0.553603,0.543673,0.923675,0.474025,0.538058,0.772277,0.41555,0.535375,0.796086,0.415275,0.682206,0.851835,0.41535,0.853943,0.840205,0.520192,0.538132,0.766645,0.515662,0.696086,0.942308,0.486426,0.862139,0.84213,0.515803,0.319181,0.943701,0.549183,0.322124,0.875766,0.48226,0.29159,0.859067,0,0,0,0.515905,0.895283,0.78264,0.536796,0.887069,0.741169,0.4698,0.8761,0.87131,0.381996,0.892587,0.741394,0.35692,0.881549,0.734531,0.4237,0.873303,0.84234,2
0.384078,0.398512,0.890098,0.330477,0.423101,0.946725,0.352768,0.425785,0.887055,0.363952,0.494073,0.858386,0.388711,0.559287,0.893337,0.312355,0.420352,0.839381,0.276643,0.469467,0.932515,0.281125,0.534788,0.89477,0.32816,0.553783,0.792341,0.348214,0.553939,0.815603,0.364005,0.649185,0.798858,0.368477,0.755467,0.831011,0.3102,0.551128,0.774202,0.310132,0.660035,0.802246,0.28327,0.755529,0.789867,0.381867,0.382209,0.92424,0,0,0,0.35729,0.376759,0.8404,0,0,0,0.314647,0.774421,0.67698,0.310155,0.771702,0.572806,0.276526,0.771812,0.808514,0.402095,0.77172,0.504449,0.397614,0.774427,0.579252,0.363961,0.771825,0.697515,2
0.624578,0.16568,0.927672,0.561871,0.213284,0.814603,0.444649,0.210397,0.730959,0.306624,0.280357,0.758418,0.180999,0.347404,0.828835,0.687499,0.216088,0.781056,0.708313,0.344636,0.618225,0.821155,0.367043,0.804129,0.486663,0.481664,0.666083,0.419422,0.478879,0.598611,0.457402,0.705282,0.711214,0.453166,0.943044,0.377476,0.557781,0.481731,0.63011,0.587089,0.702646,0.73879,0.473917,0.898309,0.446507,0.587132,0.140601,0.911205,0.653915,0.143254,0.946685,0.52014,0.126564,0.856666,0.68727,0.143382,0.268603,0.582794,0.943034,0.277351,0.578568,0.929085,0.265668,0.411171,0.917845,0.232692,0.574403,0.937408,0.373539,0.553435,0.945845,0.286068,0.419566,0.959833,0.229626,2
0,0,0,0.346798,0.469658,0.905153,0.361293,0.469773,0.890602,0.368478,0.510511,0.898301,0.357711,0.524193,0.195248,0.332323,0.467063,0.89896,0.324972,0.499651,0.816365,0.324992,0.521421,0.612128,0.343213,0.540465,0.850884,0.355784,0.540501,0.881676,0.354032,0.597735,0.939147,0.354032,0.646791,0.855197,0.337719,0.540439,0.823582,0.337698,0.592219,0.824509,0.344993,0.630403,0.796912,0,0,0,0.339616,0.434282,0.053468,0.355881,0.445278,0.719627,0.34139,0.442435,0.848702,0.341371,0.654876,0.738321,0.339617,0.649404,0.724578,0.350443,0.638472,0.811838,0.35041,0.662918,0.449743,0.35583,0.660357,0.469307,0.354092,0.654908,0.741757,2
0.546003,0.21348,0.946414,0.487398,0.303019,0.924528,0.420802,0.308599,0.811713,0.38949,0.437397,0.800939,0.377558,0.563243,0.686229,0.553988,0.300159,0.877412,0.557909,0.415083,0.743305,0.593198,0.510142,0.783087,0.506972,0.540879,0.616397,0.463876,0.540895,0.571036,0.510828,0.692007,0.400662,0.479593,0.885191,0.641565,0.546084,0.540843,0.604725,0.518709,0.680803,0.27893,0.510933,0.787141,0.459107,0.514888,0.191121,0.978054,0.569681,0.199421,0.84374,0.455835,0.193877,0.958369,0.581616,0.210791,0.144178,0.581359,0.820708,0.690102,0.581362,0.81518,0.633298,0,0,0,0.565777,0.93275,0.678997,0.530493,0.938246,0.646595,0.452103,0.901854,0.557584,2
0,0,0,0.262032,0.295163,0.919663,0.316087,0.289749,0.829529,0.354321,0.396068,0.832484,0.374527,0.491369,0.841217,0.207961,0.300737,0.823488,0.189896,0.423301,0.85623,0.18538,0.532375,0.860548,0.25964,0.515943,0.642843,0.295756,0.51593,0.628444,0.313607,0.679427,0.66261,0.311508,0.82658,0.610743,0.221388,0.513295,0.639465,0.214715,0.633116,0.756788,0.223577,0.73116,0.785952,0,0,0,0,0,0,0.279965,0.218974,0.511811,0.219215,0.229773,0.871391,0.219136,0.788395,0.418237,0.210143,0.78021,0.466816,0.225951,0.75306,0.669606,0.333968,0.856567,0.201912,0,0,0,0.313737,0.845632,0.418686,2
0.683265,0.235118,0.94792,0.682972,0.318725,0.883636,0.578643,0.304833,0.856051,0.519945,0.402499,0.835296,0.478169,0.480597,0.843875,0.783672,0.324413,0.856407,0.816867,0.430384,0.799427,0.837965,0.522419,0.798791,0.599555,0.522312,0.661905,0.54504,0.505716,0.654748,0.444702,0.620014,0.811998,0.415268,0.759478,0.802905,0.662219,0.525269,0.636349,0.64557,0.667437,0.798735,0.616433,0.770693,0.857867,0.653952,0.215635,0.901878,0.712459,0.215525,0.881037,0.616284,0.21282,0.902748,0.75417,0.210073,0.933774,0.645422,0.829275,0.737434,0.666385,0.818081,0.717166,0.591192,0.781846,0.70385,0.369308,0.815232,0.734557,0.348438,0.804153,0.702253,0.427943,0.773487,0.719384,2
